t,x_s1,x_s2,x_s3,x_s_d1,x_s_d2,x_s_d3
0.8399997,-0.0599999986588955,2.94000005722046,2.03247761726379,-0.0599999986588955,2.94000005722046,1.95999991893768
0.8599997,-0.0599999986588955,2.94000005722046,2.03216886520386,-0.0599999986588955,2.94000005722046,1.95999991893768
0.8799997,-0.0599999986588955,2.94000005722046,2.03118205070496,-0.0599999986588955,2.94000005722046,1.95999991893768
0.8999997,-0.0599999986588955,2.94000005722046,2.02960634231567,-0.0599999986588955,2.94000005722046,1.95999991893768
0.9199997,-0.0599999986588955,2.94000005722046,2.02752614021301,-0.0599999986588955,2.94000005722046,1.95999991893768
0.9399996,-0.0599999986588955,2.94000005722046,2.02502107620239,-0.0599999986588955,2.94000005722046,1.95999991893768
0.9599997,-0.0599999986588955,2.94000005722046,2.02216553688049,-0.0599999986588955,2.94000005722046,1.95999991893768
0.9799997,-0.0599999986588955,2.94000005722046,2.01902866363525,-0.0599999986588955,2.94000005722046,1.95999991893768
0.9999996,-0.0599999986588955,2.94000005722046,2.01567459106445,-0.0599999986588955,2.94000005722046,1.95999991893768
1.02,-0.0599999986588955,2.94000005722046,2.01216173171997,-0.0599999986588955,2.94000005722046,1.95999991893768
1.04,-0.0599999986588955,2.94000005722046,2.00854349136353,-0.0599999986588955,2.94000005722046,1.95999991893768
1.06,-0.0599999986588955,2.94000005722046,2.0048680305481,-0.0599999986588955,2.94000005722046,1.95999991893768
1.08,-0.0599999986588955,2.94000005722046,2.0011785030365,-0.0599999986588955,2.94000005722046,1.95999991893768
1.1,-0.0599999986588955,2.94000005722046,1.9975129365921,-0.0599999986588955,2.94000005722046,1.95999991893768
1.12,-0.0599999986588955,2.94000005722046,1.99390482902527,-0.0599999986588955,2.94000005722046,1.95999991893768
1.14,-0.0599999986588955,2.94000005722046,1.99038314819336,-0.0599999986588955,2.94000005722046,1.95999991893768
1.16,-0.0599999986588955,2.94000005722046,1.98697257041931,-0.0599999986588955,2.94000005722046,1.95999991893768
1.18,-0.0599999986588955,2.94000005722046,1.9836939573288,-0.0599999986588955,2.94000005722046,1.95999991893768
1.2,-0.0599999986588955,2.94000005722046,1.98056423664093,-0.0599999986588955,2.94000005722046,1.95999991893768
1.22,-0.0599999986588955,2.94000005722046,1.97759699821472,-0.0599999986588955,2.94000005722046,1.95999991893768
1.24,-0.0599999986588955,2.94000005722046,1.97480261325836,-0.0599999986588955,2.94000005722046,1.95999991893768
1.26,-0.0599999986588955,2.94000005722046,1.97218859195709,-0.0599999986588955,2.94000005722046,1.95999991893768
1.279999,-0.0599999986588955,2.94000005722046,1.96975958347321,-0.0599999986588955,2.94000005722046,1.95999991893768
1.3,-0.0599999986588955,2.94000005722046,1.96751809120178,-0.0599999986588955,2.94000005722046,1.95999991893768
1.32,-0.0599999986588955,2.94000005722046,1.9654643535614,-0.0599999986588955,2.94000005722046,1.95999991893768
1.34,-0.0599999986588955,2.94000005722046,1.96359670162201,-0.0599999986588955,2.94000005722046,1.95999991893768
1.36,-0.0599999986588955,2.94000005722046,1.9619117975235,-0.0599999986588955,2.94000005722046,1.95999991893768
1.38,-0.0599999986588955,2.94000005722046,1.96040499210358,-0.0599999986588955,2.94000005722046,1.95999991893768
1.399999,-0.0599999986588955,2.94000005722046,1.95907044410706,-0.0599999986588955,2.94000005722046,1.95999991893768
1.419999,-0.0599999986588955,2.94000005722046,1.95790112018585,-0.0599999986588955,2.94000005722046,1.95999991893768
1.439999,-0.0599999986588955,2.94000005722046,1.95688927173615,-0.0599999986588955,2.94000005722046,1.95999991893768
1.459999,-0.0599999986588955,2.94000005722046,1.95602655410767,-0.0599999986588955,2.94000005722046,1.95999991893768
1.479999,-0.0599999986588955,2.94000005722046,1.9553040266037,-0.0599999986588955,2.94000005722046,1.95999991893768
1.5,-0.0599999986588955,2.94000005722046,1.95471251010895,-0.0599999986588955,2.94000005722046,1.95999991893768
1.52,-0.0599999986588955,2.94000005722046,1.95424246788025,-0.0599999986588955,2.94000005722046,1.95999991893768
1.539999,-0.0599999986588955,2.94000005722046,1.95388436317444,-0.0599999986588955,2.94000005722046,1.95999991893768
1.559999,-0.0599999986588955,2.94000005722046,1.95362865924835,-0.0599999986588955,2.94000005722046,1.95999991893768
1.579999,-0.0599999986588955,2.94000005722046,1.95346581935883,-0.0599999986588955,2.94000005722046,1.95999991893768
1.599999,-0.0599999986588955,2.94000005722046,1.95338666439056,-0.0599999986588955,2.94000005722046,1.95999991893768
1.619999,-0.0599999986588955,2.94000005722046,1.95338225364685,-0.0599999986588955,2.94000005722046,1.95999991893768
1.639999,-0.0599999986588955,2.94000005722046,1.95344388484955,-0.0599999986588955,2.94000005722046,1.95999991893768
1.659999,-0.0599999986588955,2.94000005722046,1.9535630941391,-0.0599999986588955,2.94000005722046,1.95999991893768
1.679999,-0.0599999986588955,2.94000005722046,1.95373213291168,-0.0599999986588955,2.94000005722046,1.95999991893768
1.699999,-0.0599999986588955,2.94000005722046,1.95394337177277,-0.0599999986588955,2.94000005722046,1.95999991893768
1.719999,-0.0599999986588955,2.94000005722046,1.95418989658356,-0.0599999986588955,2.94000005722046,1.95999991893768
1.739999,-0.0599999986588955,2.94000005722046,1.95446503162384,-0.0599999986588955,2.94000005722046,1.95999991893768
1.759999,-0.0599999986588955,2.94000005722046,1.95476281642914,-0.0599999986588955,2.94000005722046,1.95999991893768
1.779999,-0.0599999986588955,2.94000005722046,1.95507752895355,-0.0599999986588955,2.94000005722046,1.95999991893768
1.799999,-0.0599999986588955,2.94000005722046,1.95540416240692,-0.0599999986588955,2.94000005722046,1.95999991893768
1.819999,-0.0599999986588955,2.94000005722046,1.95573806762695,-0.0599999986588955,2.94000005722046,1.95999991893768
1.839999,-0.0599999986588955,2.94000005722046,1.95607507228851,-0.0599999986588955,2.94000005722046,1.95999991893768
1.859999,-0.0599999986588955,2.94000005722046,1.95641160011292,-0.0599999986588955,2.94000005722046,1.95999991893768
1.879999,-0.0599999986588955,2.94000005722046,1.95674419403076,-0.0599999986588955,2.94000005722046,1.95999991893768
1.899999,-0.0599999986588955,2.94000005722046,1.95707011222839,-0.0599999986588955,2.94000005722046,1.95999991893768
1.919999,-0.0599999986588955,2.94000005722046,1.95738697052002,-0.0599999986588955,2.94000005722046,1.95999991893768
1.939999,-0.0599999986588955,2.94000005722046,1.95769262313843,-0.0599999986588955,2.94000005722046,1.95999991893768
1.959999,-0.0599999986588955,2.94000005722046,1.95798540115356,-0.0599999986588955,2.94000005722046,1.95999991893768
1.979999,-0.0599999986588955,2.94000005722046,1.95826387405396,-0.0599999986588955,2.94000005722046,1.95999991893768
1.999999,-0.0599999986588955,2.94000005722046,1.95852696895599,-0.0599999986588955,2.94000005722046,1.95999991893768
2.019999,-0.0599999986588955,2.94000005722046,1.95877385139465,-0.0599999986588955,2.94000005722046,1.95999991893768
2.039999,-0.0599999986588955,2.94000005722046,1.95900392532349,-0.0599999986588955,2.94000005722046,1.95999991893768
2.059999,-0.0599999986588955,2.94000005722046,1.95921695232391,-0.0599999986588955,2.94000005722046,1.95999991893768
2.079999,-0.0599999986588955,2.94000005722046,1.95941281318665,-0.0599999986588955,2.94000005722046,1.95999991893768
2.099999,-0.0599999986588955,2.94000005722046,1.95959162712097,-0.0599999986588955,2.94000005722046,1.95999991893768
2.119999,-0.0599999986588955,2.94000005722046,1.95975351333618,-0.0599999986588955,2.94000005722046,1.95999991893768
2.139999,-0.0599999986588955,2.94000005722046,1.95989894866943,-0.0599999986588955,2.94000005722046,1.95999991893768
2.159999,-0.0599999986588955,2.94000005722046,1.96002840995789,-0.0599999986588955,2.94000005722046,1.95999991893768
2.179999,-0.0599999986588955,2.94000005722046,1.9601423740387,-0.0599999986588955,2.94000005722046,1.95999991893768
2.199999,-0.0599999986588955,2.94000005722046,1.96024167537689,-0.0599999986588955,2.94000005722046,1.95999991893768
2.219999,-0.0599999986588955,2.94000005722046,1.96032691001892,-0.0599999986588955,2.94000005722046,1.95999991893768
2.239999,-0.0599999986588955,2.94000005722046,1.9603990316391,-0.0599999986588955,2.94000005722046,1.95999991893768
2.259999,-0.0599999986588955,2.94000005722046,1.96045875549316,-0.0599999986588955,2.94000005722046,1.95999991893768
2.279999,-0.0599999986588955,2.94000005722046,1.96050691604614,-0.0599999986588955,2.94000005722046,1.95999991893768
2.299999,-0.0599999986588955,2.94000005722046,1.96054446697235,-0.0599999986588955,2.94000005722046,1.95999991893768
2.319999,-0.0599999986588955,2.94000005722046,1.96057224273682,-0.0599999986588955,2.94000005722046,1.95999991893768
2.339999,-0.0599999986588955,2.94000005722046,1.96059107780457,-0.0599999986588955,2.94000005722046,1.95999991893768
2.359999,-0.0599999986588955,2.94000005722046,1.96060180664063,-0.0599999986588955,2.94000005722046,1.95999991893768
2.379999,-0.0599999986588955,2.94000005722046,1.96060538291931,-0.0599999986588955,2.94000005722046,1.95999991893768
2.399999,-0.0599999986588955,2.94000005722046,1.96060252189636,-0.0599999986588955,2.94000005722046,1.95999991893768
2.419999,-0.0599999986588955,2.94000005722046,1.9605940580368,-0.0599999986588955,2.94000005722046,1.95999991893768
2.439999,-0.0599999986588955,2.94000005722046,1.96058070659637,-0.0599999986588955,2.94000005722046,1.95999991893768
2.459999,-0.0599999986588955,2.94000005722046,1.96056318283081,-0.0599999986588955,2.94000005722046,1.95999991893768
2.479999,-0.0599999986588955,2.94000005722046,1.96054208278656,-0.0599999986588955,2.94000005722046,1.95999991893768
2.499999,-0.0599999986588955,2.94000005722046,1.96051812171936,-0.0599999986588955,2.94000005722046,1.95999991893768
2.519999,-0.0599999986588955,2.94000005722046,1.96049177646637,-0.0599999986588955,2.94000005722046,1.95999991893768
2.539999,-0.0599999986588955,2.94000005722046,1.96046364307404,-0.0599999986588955,2.94000005722046,1.95999991893768
2.559999,-0.0599999986588955,2.94000005722046,1.96043419837952,-0.0599999986588955,2.94000005722046,1.95999991893768
2.579999,-0.0599999986588955,2.94000005722046,1.96040391921997,-0.0599999986588955,2.94000005722046,1.95999991893768
2.599999,-0.0599999986588955,2.94000005722046,1.96037316322327,-0.0599999986588955,2.94000005722046,1.95999991893768
2.619999,-0.0599999986588955,2.94000005722046,1.96034240722656,-0.0599999986588955,2.94000005722046,1.95999991893768
2.639999,-0.0599999986588955,2.94000005722046,1.96031177043915,-0.0599999986588955,2.94000005722046,1.95999991893768
2.659999,-0.0599999986588955,2.94000005722046,1.96028161048889,-0.0599999986588955,2.94000005722046,1.95999991893768
2.679999,-0.0599999986588955,2.94000005722046,1.96025228500366,-0.0599999986588955,2.94000005722046,1.95999991893768
2.699999,-0.0599999986588955,2.94000005722046,1.96022379398346,-0.0599999986588955,2.94000005722046,1.95999991893768
2.719999,-0.0599999986588955,2.94000005722046,1.96019649505615,-0.0599999986588955,2.94000005722046,1.95999991893768
2.739999,-0.0599999986588955,2.94000005722046,1.96017038822174,-0.0599999986588955,2.94000005722046,1.95999991893768
2.759999,-0.0599999986588955,2.94000005722046,1.9601457118988,-0.0599999986588955,2.94000005722046,1.95999991893768
2.779999,-0.0599999986588955,2.94000005722046,1.96012246608734,-0.0599999986588955,2.94000005722046,1.95999991893768
2.799999,-0.0599999986588955,2.94000005722046,1.96010065078735,-0.0599999986588955,2.94000005722046,1.95999991893768
2.819999,-0.0599999986588955,2.94000005722046,1.96008038520813,-0.0599999986588955,2.94000005722046,1.95999991893768
2.839999,-0.0599999986588955,2.94000005722046,1.96006178855896,-0.0599999986588955,2.94000005722046,1.95999991893768
2.859999,-0.0599999986588955,2.94000005722046,1.96004474163055,-0.0599999986588955,2.94000005722046,1.95999991893768
2.879999,-0.0600000023841858,2.94000005722046,1.96002924442291,-0.0599999986588955,2.94000005722046,1.95999991893768
2.899999,-0.0600000061094761,2.94000005722046,1.96001529693604,-0.0599999986588955,2.94000005722046,1.95999991893768
2.919999,-0.0600000061094761,2.94000005722046,1.96000277996063,-0.0599999986588955,2.94000005722046,1.95999991893768
2.939999,-0.0600000061094761,2.94000005722046,1.9599916934967,-0.0599999986588955,2.94000005722046,1.95999991893768
2.959999,-0.0600000061094761,2.94000005722046,1.95998203754425,-0.0599999986588955,2.94000005722046,1.95999991893768
2.979999,-0.0600000061094761,2.94000005722046,1.95997369289398,-0.0599999986588955,2.94000005722046,1.95999991893768
2.999999,-0.0600000061094761,2.94000005722046,1.95996654033661,-0.0599999986588955,2.94000005722046,1.95999991893768
3.019999,-0.0600000061094761,2.94000005722046,1.95996057987213,-0.0599999986588955,2.94000005722046,1.95999991893768
3.039999,-0.0600000061094761,2.94000005722046,1.95995569229126,-0.0599999986588955,2.94000005722046,1.95999991893768
3.059999,-0.0600000061094761,2.94000005722046,1.9599517583847,-0.0599999986588955,2.94000005722046,1.95999991893768
3.079999,-0.0600000061094761,2.94000005722046,1.95994877815247,-0.0599999986588955,2.94000005722046,1.95999991893768
3.099999,-0.0600000061094761,2.94000005722046,1.95994663238525,-0.0599999986588955,2.94000005722046,1.95999991893768
3.119999,-0.0600000061094761,2.94000005722046,1.95994532108307,-0.0599999986588955,2.94000005722046,1.95999991893768
3.139999,-0.0600000061094761,2.94000005722046,1.95994472503662,-0.0599999986588955,2.94000005722046,1.95999991893768
3.159999,-0.0600000061094761,2.94000005722046,1.95994472503662,-0.0599999986588955,2.94000005722046,1.95999991893768
3.179999,-0.0600000061094761,2.94000005722046,1.95994532108307,-0.0599999986588955,2.94000005722046,1.95999991893768
3.199999,-0.0600000061094761,2.94000005722046,1.95994639396667,-0.0599999986588955,2.94000005722046,1.95999991893768
3.219999,-0.0600000061094761,2.94000005722046,1.95994782447815,-0.0599999986588955,2.94000005722046,1.95999991893768
3.239999,-0.0600000061094761,2.94000005722046,1.95994961261749,-0.0599999986588955,2.94000005722046,1.95999991893768
3.259999,-0.0600000061094761,2.94000005722046,1.95995163917542,-0.0599999986588955,2.94000005722046,1.95999991893768
3.279999,-0.0600000061094761,2.94000005722046,1.95995390415192,-0.0599999986588955,2.94000005722046,1.95999991893768
3.299999,-0.0600000061094761,2.94000005722046,1.959956407547,-0.0599999986588955,2.94000005722046,1.95999991893768
3.319999,-0.0600000061094761,2.94000005722046,1.95995903015137,-0.0599999986588955,2.94000005722046,1.95999991893768
3.339999,-0.0600000098347664,2.94000005722046,1.95996177196503,-0.0599999986588955,2.94000005722046,1.95999991893768
3.359999,-0.0600000135600567,2.94000005722046,1.95996451377869,-0.0599999986588955,2.94000005722046,1.95999991893768
3.379999,-0.0600000135600567,2.94000005722046,1.95996737480164,-0.0599999986588955,2.94000005722046,1.95999991893768
3.399999,-0.0600000135600567,2.94000005722046,1.95997023582458,-0.0599999986588955,2.94000005722046,1.95999991893768
3.419999,-0.0600000135600567,2.94000005722046,1.95997297763824,-0.0599999986588955,2.94000005722046,1.95999991893768
3.439999,-0.0600000135600567,2.94000005722046,1.9599757194519,-0.0599999986588955,2.94000005722046,1.95999991893768
3.459999,-0.0600000135600567,2.94000005722046,1.95997834205627,-0.0599999986588955,2.94000005722046,1.95999991893768
3.479999,-0.0600000135600567,2.94000005722046,1.95998084545135,-0.0599999986588955,2.94000005722046,1.95999991893768
3.499999,-0.0600000135600567,2.94000005722046,1.95998322963715,-0.0599999986588955,2.94000005722046,1.95999991893768
3.519999,-0.0600000135600567,2.94000005722046,1.95998549461365,-0.0599999986588955,2.94000005722046,1.95999991893768
3.539999,-0.0600000135600567,2.94000005722046,1.95998764038086,-0.0599999986588955,2.94000005722046,1.95999991893768
3.559999,-0.0600000135600567,2.94000005722046,1.95998966693878,-0.0599999986588955,2.94000005722046,1.95999991893768
3.579999,-0.0600000135600567,2.94000005722046,1.95999157428741,-0.0599999986588955,2.94000005722046,1.95999991893768
3.599999,-0.0600000135600567,2.94000005722046,1.95999336242676,-0.0599999986588955,2.94000005722046,1.95999991893768
3.619999,-0.0600000135600567,2.94000005722046,1.95999503135681,-0.0599999986588955,2.94000005722046,1.95999991893768
3.639999,-0.0600000135600567,2.94000005722046,1.95999658107758,-0.0599999986588955,2.94000005722046,1.95999991893768
3.659999,-0.0600000135600567,2.94000005722046,1.95999789237976,-0.0599999986588955,2.94000005722046,1.95999991893768
3.679999,-0.0600000135600567,2.94000005722046,1.95999908447266,-0.0599999986588955,2.94000005722046,1.95999991893768
3.699999,-0.0600000135600567,2.94000005722046,1.96000015735626,-0.0599999986588955,2.94000005722046,1.95999991893768
3.719999,-0.0600000135600567,2.94000005722046,1.96000111103058,-0.0599999986588955,2.94000005722046,1.95999991893768
3.739999,-0.0600000135600567,2.94000005722046,1.96000194549561,-0.0599999986588955,2.94000005722046,1.95999991893768
3.759999,-0.0600000135600567,2.94000005722046,1.96000266075134,-0.0599999986588955,2.94000005722046,1.95999991893768
3.779999,-0.0600000135600567,2.94000005722046,1.96000325679779,-0.0599999986588955,2.94000005722046,1.95999991893768
3.799999,-0.060000017285347,2.94000005722046,1.96000373363495,-0.0599999986588955,2.94000005722046,1.95999991893768
3.819999,-0.0600000210106373,2.94000005722046,1.96000409126282,-0.0599999986588955,2.94000005722046,1.95999991893768
3.839999,-0.0600000247359276,2.94000005722046,1.96000444889069,-0.0599999986588955,2.94000005722046,1.95999991893768
3.859999,-0.0600000247359276,2.94000005722046,1.96000468730927,-0.0599999986588955,2.94000005722046,1.95999991893768
3.879999,-0.0600000247359276,2.94000005722046,1.96000480651855,-0.0599999986588955,2.94000005722046,1.95999991893768
3.899999,-0.0600000247359276,2.94000005722046,1.96000492572784,-0.0599999986588955,2.94000005722046,1.95999991893768
3.919999,-0.0600000247359276,2.94000005722046,1.96000492572784,-0.0599999986588955,2.94000005722046,1.95999991893768
3.939999,-0.0600000247359276,2.94000005722046,1.96000492572784,-0.0599999986588955,2.94000005722046,1.95999991893768
3.959999,-0.0600000247359276,2.94000005722046,1.96000480651855,-0.0599999986588955,2.94000005722046,1.95999991893768
3.979999,-0.0600000247359276,2.94000005722046,1.96000468730927,-0.0599999986588955,2.94000005722046,1.95999991893768
3.999999,-0.0600000247359276,2.94000005722046,1.96000456809998,-0.0599999986588955,2.94000005722046,1.95999991893768
4.019999,-0.0600000247359276,2.94000005722046,1.96000444889069,-0.0599999986588955,2.94000005722046,1.95999991893768
4.039999,-0.0600000247359276,2.94000005722046,1.96000421047211,-0.0599999986588955,2.94000005722046,1.95999991893768
4.059999,-0.0600000210106373,2.94000005722046,1.96000397205353,-0.0599999986588955,2.94000005722046,1.95999991893768
4.079998,-0.060000017285347,2.94000005722046,1.96000373363495,-0.0599999986588955,2.94000005722046,1.95999991893768
4.099998,-0.0600000135600567,2.94000005722046,1.96000349521637,-0.0599999986588955,2.94000005722046,1.95999991893768
4.119998,-0.0600000098347664,2.94000005722046,1.96000325679779,-0.0599999986588955,2.94000005722046,1.95999991893768
4.139998,-0.0600000098347664,2.94000005722046,1.96000301837921,-0.0599999986588955,2.94000005722046,1.95999991893768
4.159998,-0.0600000098347664,2.94000005722046,1.96000277996063,-0.0599999986588955,2.94000005722046,1.95999991893768
4.179998,-0.0600000098347664,2.94000005722046,1.96000254154205,-0.0599999986588955,2.94000005722046,1.95999991893768
4.199998,-0.0600000098347664,2.94000005722046,1.96000230312347,-0.0599999986588955,2.94000005722046,1.95999991893768
4.219998,-0.0600000098347664,2.94000005722046,1.9600020647049,-0.0599999986588955,2.94000005722046,1.95999991893768
4.239998,-0.0600000098347664,2.94000005722046,1.96000182628632,-0.0599999986588955,2.94000005722046,1.95999991893768
4.259998,-0.0600000098347664,2.94000005722046,1.96000158786774,-0.0599999986588955,2.94000005722046,1.95999991893768
4.279998,-0.0600000061094761,2.94000005722046,1.96000134944916,-0.0599999986588955,2.94000005722046,1.95999991893768
4.299998,-0.0600000023841858,2.94000005722046,1.96000111103058,-0.0599999986588955,2.94000005722046,1.95999991893768
4.319998,-0.0599999986588955,2.94000005722046,1.960000872612,-0.0599999986588955,2.94000005722046,1.95999991893768
4.339998,-0.0599999949336052,2.94000005722046,1.96000063419342,-0.0599999986588955,2.94000005722046,1.95999991893768
4.359998,-0.0599999912083149,2.94000005722046,1.96000051498413,-0.0599999986588955,2.94000005722046,1.95999991893768
4.379999,-0.0599999912083149,2.94000005722046,1.96000039577484,-0.0599999986588955,2.94000005722046,1.95999991893768
4.399999,-0.0599999912083149,2.94000005722046,1.96000027656555,-0.0599999986588955,2.94000005722046,1.95999991893768
4.419999,-0.0599999912083149,2.94000005722046,1.96000015735626,-0.0599999986588955,2.94000005722046,1.95999991893768
4.439999,-0.0599999912083149,2.94000005722046,1.96000003814697,-0.0599999986588955,2.94000005722046,1.95999991893768
4.459999,-0.0599999874830246,2.94000005722046,1.95999991893768,-0.0599999986588955,2.94000005722046,1.95999991893768
4.479999,-0.0599999837577343,2.94000005722046,1.95999979972839,-0.0599999986588955,2.94000005722046,1.95999991893768
4.499999,-0.059999980032444,2.94000005722046,1.9599996805191,-0.0599999986588955,2.94000005722046,1.95999991893768
4.519999,-0.0599999763071537,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.539999,-0.0599999725818634,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.559999,-0.0599999688565731,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.579998,-0.0599999651312828,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.599998,-0.0599999614059925,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.619998,-0.0599999576807022,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.639998,-0.0599999539554119,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.659998,-0.0599999502301216,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.679998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.699998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.719998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.739998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.759998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.779998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.799998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.819998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
4.839998,-0.0599999465048313,2.94000005722046,1.95999956130981,-0.0599999986588955,2.94000005722046,1.95999991893768
